GEOID,NAME,variable,estimate,moe
48027,"Bell County, Texas",B19013_001,54884,1072
48029,"Bexar County, Texas",B19013_001,57157,491
48031,"Blanco County, Texas",B19013_001,66390,5193
48033,"Borden County, Texas",B19013_001,72188,20611
48035,"Bosque County, Texas",B19013_001,52148,3029
48037,"Bowie County, Texas",B19013_001,50164,1775
48039,"Brazoria County, Texas",B19013_001,81447,2049
48041,"Brazos County, Texas",B19013_001,49181,1998
48043,"Brewster County, Texas",B19013_001,47080,2509
48045,"Briscoe County, Texas",B19013_001,40227,4817
48047,"Brooks County, Texas",B19013_001,28333,3831
48049,"Brown County, Texas",B19013_001,48365,3207
48051,"Burleson County, Texas",B19013_001,57731,3482
48053,"Burnet County, Texas",B19013_001,59492,3391
48055,"Caldwell County, Texas",B19013_001,54152,2644
48057,"Calhoun County, Texas",B19013_001,58776,3156
48059,"Callahan County, Texas",B19013_001,48651,4124
48061,"Cameron County, Texas",B19013_001,38758,962
48063,"Camp County, Texas",B19013_001,48207,5061
48065,"Carson County, Texas",B19013_001,74872,9692
48067,"Cass County, Texas",B19013_001,44848,3153
48069,"Castro County, Texas",B19013_001,50142,6525
48071,"Chambers County, Texas",B19013_001,91141,5497
48073,"Cherokee County, Texas",B19013_001,48186,2205
48075,"Childress County, Texas",B19013_001,43181,7594
48077,"Clay County, Texas",B19013_001,55989,4568
48079,"Cochran County, Texas",B19013_001,40962,6776
48081,"Coke County, Texas",B19013_001,45000,6161
48083,"Coleman County, Texas",B19013_001,46743,2452
48085,"Collin County, Texas",B19013_001,96913,1017
48087,"Collingsworth County, Texas",B19013_001,39120,9232
48089,"Colorado County, Texas",B19013_001,52559,3644
48091,"Comal County, Texas",B19013_001,79936,2229
48093,"Comanche County, Texas",B19013_001,53516,4133
48095,"Concho County, Texas",B19013_001,47500,13938
48097,"Cooke County, Texas",B19013_001,60202,4068
48099,"Coryell County, Texas",B19013_001,52893,1847
48101,"Cottle County, Texas",B19013_001,32305,7319
48103,"Crane County, Texas",B19013_001,65969,8293
48105,"Crockett County, Texas",B19013_001,47386,8662
48107,"Crosby County, Texas",B19013_001,40759,2295
48109,"Culberson County, Texas",B19013_001,37900,11029
48111,"Dallam County, Texas",B19013_001,58811,5643
48113,"Dallas County, Texas",B19013_001,59607,489
48115,"Dawson County, Texas",B19013_001,43239,7391
48117,"Deaf Smith County, Texas",B19013_001,49701,3904
48119,"Delta County, Texas",B19013_001,51038,6687
48121,"Denton County, Texas",B19013_001,86913,996
48123,"DeWitt County, Texas",B19013_001,55357,4257
48125,"Dickens County, Texas",B19013_001,42540,5846
48127,"Dimmit County, Texas",B19013_001,27161,8706
48129,"Donley County, Texas",B19013_001,42961,5242
48131,"Duval County, Texas",B19013_001,41186,10020
48133,"Eastland County, Texas",B19013_001,37276,2705
48135,"Ector County, Texas",B19013_001,62973,1875
48137,"Edwards County, Texas",B19013_001,40766,15426
48139,"Ellis County, Texas",B19013_001,76871,1630
48141,"El Paso County, Texas",B19013_001,46871,784
48143,"Erath County, Texas",B19013_001,52742,3408
48145,"Falls County, Texas",B19013_001,39497,4404
48147,"Fannin County, Texas",B19013_001,54648,1933
48149,"Fayette County, Texas",B19013_001,60189,4850
48151,"Fisher County, Texas",B19013_001,46146,5445
48153,"Floyd County, Texas",B19013_001,50580,3643
48155,"Foard County, Texas",B19013_001,43625,6857
48157,"Fort Bend County, Texas",B19013_001,97743,2036
48159,"Franklin County, Texas",B19013_001,53783,7909
48161,"Freestone County, Texas",B19013_001,49471,5389
48163,"Frio County, Texas",B19013_001,46729,8409
48165,"Gaines County, Texas",B19013_001,63054,6388
48167,"Galveston County, Texas",B19013_001,73330,1741
48169,"Garza County, Texas",B19013_001,49627,19635
48171,"Gillespie County, Texas",B19013_001,59155,3026
48173,"Glasscock County, Texas",B19013_001,78456,9288
48175,"Goliad County, Texas",B19013_001,60690,7667
48177,"Gonzales County, Texas",B19013_001,53577,4249
48179,"Gray County, Texas",B19013_001,47952,4772
48181,"Grayson County, Texas",B19013_001,54815,1867
48183,"Gregg County, Texas",B19013_001,50180,1288
48185,"Grimes County, Texas",B19013_001,52913,4004
48187,"Guadalupe County, Texas",B19013_001,74496,1321
48189,"Hale County, Texas",B19013_001,48384,1979
48191,"Hall County, Texas",B19013_001,34673,3841
48193,"Hamilton County, Texas",B19013_001,50825,7942
48195,"Hansford County, Texas",B19013_001,38000,12318
48197,"Hardeman County, Texas",B19013_001,41859,6410
48199,"Hardin County, Texas",B19013_001,60339,3205
48201,"Harris County, Texas",B19013_001,61705,415
48203,"Harrison County, Texas",B19013_001,52220,2366
48205,"Hartley County, Texas",B19013_001,58298,10785
48207,"Haskell County, Texas",B19013_001,40313,9526
48209,"Hays County, Texas",B19013_001,68717,2162
48211,"Hemphill County, Texas",B19013_001,70625,16994
48213,"Henderson County, Texas",B19013_001,47355,2119
48215,"Hidalgo County, Texas",B19013_001,40014,951
48217,"Hill County, Texas",B19013_001,53307,2412
48219,"Hockley County, Texas",B19013_001,48248,2819
48221,"Hood County, Texas",B19013_001,64041,2590
48223,"Hopkins County, Texas",B19013_001,52078,2235
48225,"Houston County, Texas",B19013_001,37904,2713
48227,"Howard County, Texas",B19013_001,54208,2825
48229,"Hudspeth County, Texas",B19013_001,31677,7246
48231,"Hunt County, Texas",B19013_001,54959,1916
48233,"Hutchinson County, Texas",B19013_001,52524,4580
48235,"Irion County, Texas",B19013_001,47500,14301
48237,"Jack County, Texas",B19013_001,52045,3235
48239,"Jackson County, Texas",B19013_001,62806,6350
48241,"Jasper County, Texas",B19013_001,44370,3146
48243,"Jeff Davis County, Texas",B19013_001,53088,12864
48245,"Jefferson County, Texas",B19013_001,51248,1321
48247,"Jim Hogg County, Texas",B19013_001,33382,6677
48249,"Jim Wells County, Texas",B19013_001,41505,5403
48251,"Johnson County, Texas",B19013_001,64359,1479
48253,"Jones County, Texas",B19013_001,50344,6164
48255,"Karnes County, Texas",B19013_001,56127,3429
48257,"Kaufman County, Texas",B19013_001,70107,2360
48259,"Kendall County, Texas",B19013_001,84747,6682
48261,"Kenedy County, Texas",B19013_001,38021,7366
48263,"Kent County, Texas",B19013_001,44688,19422
48265,"Kerr County, Texas",B19013_001,55990,2968
48267,"Kimble County, Texas",B19013_001,43328,5483
48269,"King County, Texas",B19013_001,52083,25452
48271,"Kinney County, Texas",B19013_001,26738,13897
48273,"Kleberg County, Texas",B19013_001,43730,2990
48275,"Knox County, Texas",B19013_001,48798,9116
48277,"Lamar County, Texas",B19013_001,45117,2599
48279,"Lamb County, Texas",B19013_001,45111,4146
48281,"Lampasas County, Texas",B19013_001,60772,3487
48283,"La Salle County, Texas",B19013_001,50151,9616
48285,"Lavaca County, Texas",B19013_001,54403,3077
48287,"Lee County, Texas",B19013_001,54744,4842
48289,"Leon County, Texas",B19013_001,43045,3143
48291,"Liberty County, Texas",B19013_001,51494,1966
48293,"Limestone County, Texas",B19013_001,44418,3107
48295,"Lipscomb County, Texas",B19013_001,59091,7224
48297,"Live Oak County, Texas",B19013_001,53848,5956
48299,"Llano County, Texas",B19013_001,53411,3927
48301,"Loving County, Texas",B19013_001,83750,65791
48303,"Lubbock County, Texas",B19013_001,52429,1442
48305,"Lynn County, Texas",B19013_001,43382,3623
48307,"McCulloch County, Texas",B19013_001,47707,6376
48309,"McLennan County, Texas",B19013_001,49778,1238
48311,"McMullen County, Texas",B19013_001,62000,11172
48313,"Madison County, Texas",B19013_001,52664,3554
48315,"Marion County, Texas",B19013_001,37662,3948
48317,"Martin County, Texas",B19013_001,66610,9967
48319,"Mason County, Texas",B19013_001,42276,7116
48321,"Matagorda County, Texas",B19013_001,48913,3593
48323,"Maverick County, Texas",B19013_001,39625,3109
48325,"Medina County, Texas",B19013_001,62599,2733
48327,"Menard County, Texas",B19013_001,36395,4341
48329,"Midland County, Texas",B19013_001,79421,2959
48331,"Milam County, Texas",B19013_001,47902,4125
48333,"Mills County, Texas",B19013_001,49306,5616
48335,"Mitchell County, Texas",B19013_001,51492,10578
48337,"Montague County, Texas",B19013_001,51765,3746
48339,"Montgomery County, Texas",B19013_001,80902,1599
48341,"Moore County, Texas",B19013_001,54871,2501
48343,"Morris County, Texas",B19013_001,41359,4075
48345,"Motley County, Texas",B19013_001,43859,8545
48347,"Nacogdoches County, Texas",B19013_001,44847,2727
48349,"Navarro County, Texas",B19013_001,48529,2943
48351,"Newton County, Texas",B19013_001,40101,5199
48353,"Nolan County, Texas",B19013_001,45537,2459
48355,"Nueces County, Texas",B19013_001,55919,1195
48357,"Ochiltree County, Texas",B19013_001,50464,4050
48359,"Oldham County, Texas",B19013_001,64545,5900
48361,"Orange County, Texas",B19013_001,59399,3030
48363,"Palo Pinto County, Texas",B19013_001,50154,3374
48365,"Panola County, Texas",B19013_001,52982,3841
48367,"Parker County, Texas",B19013_001,77503,3035
48369,"Parmer County, Texas",B19013_001,55359,4048
48371,"Pecos County, Texas",B19013_001,52397,6813
48373,"Polk County, Texas",B19013_001,49279,3181
48375,"Potter County, Texas",B19013_001,42528,1234
48377,"Presidio County, Texas",B19013_001,25098,2875
48379,"Rains County, Texas",B19013_001,51579,5978
48381,"Randall County, Texas",B19013_001,68261,2408
48383,"Reagan County, Texas",B19013_001,74868,9457
48385,"Real County, Texas",B19013_001,35862,6643
48387,"Red River County, Texas",B19013_001,39142,3392
48389,"Reeves County, Texas",B19013_001,53311,10059
48391,"Refugio County, Texas",B19013_001,50076,3900
48393,"Roberts County, Texas",B19013_001,68750,12397
48395,"Robertson County, Texas",B19013_001,52928,7854
48397,"Rockwall County, Texas",B19013_001,100920,4011
48399,"Runnels County, Texas",B19013_001,44940,3399
48401,"Rusk County, Texas",B19013_001,55234,2725
48403,"Sabine County, Texas",B19013_001,34992,3967
48405,"San Augustine County, Texas",B19013_001,40353,4663
48407,"San Jacinto County, Texas",B19013_001,41614,3187
48409,"San Patricio County, Texas",B19013_001,56556,2827
48411,"San Saba County, Texas",B19013_001,45083,7260
48413,"Schleicher County, Texas",B19013_001,53229,16132
48415,"Scurry County, Texas",B19013_001,54326,6585
48417,"Shackelford County, Texas",B19013_001,46935,6544
48419,"Shelby County, Texas",B19013_001,42522,3515
48421,"Sherman County, Texas",B19013_001,51926,6364
48423,"Smith County, Texas",B19013_001,56810,1866
48425,"Somervell County, Texas",B19013_001,60632,5633
48427,"Starr County, Texas",B19013_001,30387,2246
48429,"Stephens County, Texas",B19013_001,46232,3485
48431,"Sterling County, Texas",B19013_001,59868,15815
48433,"Stonewall County, Texas",B19013_001,51250,8337
48435,"Sutton County, Texas",B19013_001,54306,10852
48437,"Swisher County, Texas",B19013_001,39771,3443
48439,"Tarrant County, Texas",B19013_001,67700,579
48441,"Taylor County, Texas",B19013_001,53143,2033
48443,"Terrell County, Texas",B19013_001,43208,6984
48445,"Terry County, Texas",B19013_001,44627,5133
48447,"Throckmorton County, Texas",B19013_001,40000,12424
48449,"Titus County, Texas",B19013_001,50196,2579
48451,"Tom Green County, Texas",B19013_001,53903,2533
48453,"Travis County, Texas",B19013_001,75887,748
48455,"Trinity County, Texas",B19013_001,41357,2927
48457,"Tyler County, Texas",B19013_001,44497,4713
48459,"Upshur County, Texas",B19013_001,52162,3743
48461,"Upton County, Texas",B19013_001,52171,7059
48463,"Uvalde County, Texas",B19013_001,41679,2973
48465,"Val Verde County, Texas",B19013_001,46147,2523
48467,"Van Zandt County, Texas",B19013_001,54654,2146
48469,"Victoria County, Texas",B19013_001,56834,2750
48471,"Walker County, Texas",B19013_001,43742,1765
48473,"Waller County, Texas",B19013_001,59642,4433
48475,"Ward County, Texas",B19013_001,62986,8835
48477,"Washington County, Texas",B19013_001,54971,4622
48479,"Webb County, Texas",B19013_001,46475,1679
48481,"Wharton County, Texas",B19013_001,48310,3139
48483,"Wheeler County, Texas",B19013_001,49315,5048
48485,"Wichita County, Texas",B19013_001,48650,1474
48487,"Wilbarger County, Texas",B19013_001,45302,5723
48489,"Willacy County, Texas",B19013_001,35521,4216
48491,"Williamson County, Texas",B19013_001,87337,1047
48493,"Wilson County, Texas",B19013_001,76692,4898
48495,"Winkler County, Texas",B19013_001,60366,4789
48497,"Wise County, Texas",B19013_001,64536,2120
48499,"Wood County, Texas",B19013_001,53394,2005
48501,"Yoakum County, Texas",B19013_001,70005,6389
48503,"Young County, Texas",B19013_001,50635,6966
48505,"Zapata County, Texas",B19013_001,33952,5328
48507,"Zavala County, Texas",B19013_001,34459,3213
49001,"Beaver County, Utah",B19013_001,55221,7694
49003,"Box Elder County, Utah",B19013_001,62233,2009
49005,"Cache County, Utah",B19013_001,59038,1872
49007,"Carbon County, Utah",B19013_001,51158,2215
49009,"Daggett County, Utah",B19013_001,75417,29289
49011,"Davis County, Utah",B19013_001,83310,1427
49013,"Duchesne County, Utah",B19013_001,63224,2550
49015,"Emery County, Utah",B19013_001,55554,2873
49017,"Garfield County, Utah",B19013_001,54565,8867
49019,"Grand County, Utah",B19013_001,51557,2991
49021,"Iron County, Utah",B19013_001,51807,2936
49023,"Juab County, Utah",B19013_001,61463,4155
49025,"Kane County, Utah",B19013_001,47044,5457
49027,"Millard County, Utah",B19013_001,62242,4893
49029,"Morgan County, Utah",B19013_001,91341,2110
49031,"Piute County, Utah",B19013_001,42813,7425
49033,"Rich County, Utah",B19013_001,57902,8881
49035,"Salt Lake County, Utah",B19013_001,74865,774
49037,"San Juan County, Utah",B19013_001,45394,3022
49039,"Sanpete County, Utah",B19013_001,53838,2852
49041,"Sevier County, Utah",B19013_001,54799,2629
49043,"Summit County, Utah",B19013_001,102958,5613
49045,"Tooele County, Utah",B19013_001,74562,2555
49047,"Uintah County, Utah",B19013_001,65264,3930
49049,"Utah County, Utah",B19013_001,74665,868
49051,"Wasatch County, Utah",B19013_001,85166,7355
49053,"Washington County, Utah",B19013_001,59839,1736
49055,"Wayne County, Utah",B19013_001,44245,3098
49057,"Weber County, Utah",B19013_001,67244,1291
50001,"Addison County, Vermont",B19013_001,68825,3253
50003,"Bennington County, Vermont",B19013_001,56183,3305
50005,"Caledonia County, Vermont",B19013_001,50563,2497
50007,"Chittenden County, Vermont",B19013_001,73647,2249
50009,"Essex County, Vermont",B19013_001,44349,3355
50011,"Franklin County, Vermont",B19013_001,65485,2094
50013,"Grand Isle County, Vermont",B19013_001,71587,6623
50015,"Lamoille County, Vermont",B19013_001,64003,2777
50017,"Orange County, Vermont",B19013_001,60925,1966
50019,"Orleans County, Vermont",B19013_001,49168,2021
50021,"Rutland County, Vermont",B19013_001,56139,1883
50023,"Washington County, Vermont",B19013_001,62791,2283
50025,"Windham County, Vermont",B19013_001,51985,2160
50027,"Windsor County, Vermont",B19013_001,60987,2083
51001,"Accomack County, Virginia",B19013_001,46073,4026
51003,"Albemarle County, Virginia",B19013_001,79880,2894
51005,"Alleghany County, Virginia",B19013_001,47673,3458
51007,"Amelia County, Virginia",B19013_001,57946,6485
51009,"Amherst County, Virginia",B19013_001,52888,2644
51011,"Appomattox County, Virginia",B19013_001,58696,5827
51013,"Arlington County, Virginia",B19013_001,120071,2064
51015,"Augusta County, Virginia",B19013_001,62711,2088
51017,"Bath County, Virginia",B19013_001,49738,6556
51019,"Bedford County, Virginia",B19013_001,64199,2828
51021,"Bland County, Virginia",B19013_001,48531,5553
51023,"Botetourt County, Virginia",B19013_001,71110,2521
51025,"Brunswick County, Virginia",B19013_001,44434,3005
51027,"Buchanan County, Virginia",B19013_001,31956,2650
51029,"Buckingham County, Virginia",B19013_001,49025,3378
51031,"Campbell County, Virginia",B19013_001,49664,2671
51033,"Caroline County, Virginia",B19013_001,65103,3156
51035,"Carroll County, Virginia",B19013_001,44835,3148
51036,"Charles City County, Virginia",B19013_001,57198,5222
51037,"Charlotte County, Virginia",B19013_001,40573,3373
51041,"Chesterfield County, Virginia",B19013_001,82599,1297
51043,"Clarke County, Virginia",B19013_001,80026,7504
51045,"Craig County, Virginia",B19013_001,55708,10950
51047,"Culpeper County, Virginia",B19013_001,77935,4199
51049,"Cumberland County, Virginia",B19013_001,47469,6180
51051,"Dickenson County, Virginia",B19013_001,29932,2883
51053,"Dinwiddie County, Virginia",B19013_001,60346,3637
51057,"Essex County, Virginia",B19013_001,51954,5555
51059,"Fairfax County, Virginia",B19013_001,124831,1281
51061,"Fauquier County, Virginia",B19013_001,100783,4850
51063,"Floyd County, Virginia",B19013_001,51521,4541
51065,"Fluvanna County, Virginia",B19013_001,76873,3118
51067,"Franklin County, Virginia",B19013_001,56254,3884
51069,"Frederick County, Virginia",B19013_001,78002,3019
51071,"Giles County, Virginia",B19013_001,54520,2728
51073,"Gloucester County, Virginia",B19013_001,70537,5663
51075,"Goochland County, Virginia",B19013_001,93994,7165
51077,"Grayson County, Virginia",B19013_001,36544,3204
51079,"Greene County, Virginia",B19013_001,67398,5919
51081,"Greensville County, Virginia",B19013_001,50300,4195
51083,"Halifax County, Virginia",B19013_001,42669,2071
51085,"Hanover County, Virginia",B19013_001,89390,2017
51087,"Henrico County, Virginia",B19013_001,70307,1281
51089,"Henry County, Virginia",B19013_001,37952,1900
51091,"Highland County, Virginia",B19013_001,48587,4703
51093,"Isle of Wight County, Virginia",B19013_001,73991,3862
51095,"James City County, Virginia",B19013_001,87678,3010
51097,"King and Queen County, Virginia",B19013_001,63982,7614
51099,"King George County, Virginia",B19013_001,94274,4294
51101,"King William County, Virginia",B19013_001,66987,6191
51103,"Lancaster County, Virginia",B19013_001,53711,9463
51105,"Lee County, Virginia",B19013_001,32888,3103
51107,"Loudoun County, Virginia",B19013_001,142299,2089
51109,"Louisa County, Virginia",B19013_001,60975,3917
51111,"Lunenburg County, Virginia",B19013_001,44303,3641
51113,"Madison County, Virginia",B19013_001,57895,4788
51115,"Mathews County, Virginia",B19013_001,64237,13799
51117,"Mecklenburg County, Virginia",B19013_001,43207,3636
51119,"Middlesex County, Virginia",B19013_001,57438,4008
51121,"Montgomery County, Virginia",B19013_001,57977,2295
51125,"Nelson County, Virginia",B19013_001,64313,9548
51127,"New Kent County, Virginia",B19013_001,87904,6962
51131,"Northampton County, Virginia",B19013_001,47227,4234
51133,"Northumberland County, Virginia",B19013_001,62632,7771
51135,"Nottoway County, Virginia",B19013_001,45535,3015
51137,"Orange County, Virginia",B19013_001,71548,4910
51139,"Page County, Virginia",B19013_001,51792,3898
51141,"Patrick County, Virginia",B19013_001,43073,3723
51143,"Pittsylvania County, Virginia",B19013_001,47690,1810
51145,"Powhatan County, Virginia",B19013_001,89090,7595
51147,"Prince Edward County, Virginia",B19013_001,47202,5147
51149,"Prince George County, Virginia",B19013_001,71912,3851
51153,"Prince William County, Virginia",B19013_001,107132,1725
51155,"Pulaski County, Virginia",B19013_001,53866,2346
51157,"Rappahannock County, Virginia",B19013_001,74284,4172
51159,"Richmond County, Virginia",B19013_001,49517,5449
51161,"Roanoke County, Virginia",B19013_001,68948,2007
51163,"Rockbridge County, Virginia",B19013_001,54600,3809
51165,"Rockingham County, Virginia",B19013_001,61864,1904
51167,"Russell County, Virginia",B19013_001,39758,2056
51169,"Scott County, Virginia",B19013_001,39820,2257
51171,"Shenandoah County, Virginia",B19013_001,57252,2919
51173,"Smyth County, Virginia",B19013_001,40932,2763
51175,"Southampton County, Virginia",B19013_001,61348,6838
51177,"Spotsylvania County, Virginia",B19013_001,88628,2299
51179,"Stafford County, Virginia",B19013_001,111108,2778
51181,"Surry County, Virginia",B19013_001,57962,4803
51183,"Sussex County, Virginia",B19013_001,49487,3717
51185,"Tazewell County, Virginia",B19013_001,42099,2914
51187,"Warren County, Virginia",B19013_001,69116,3087
51191,"Washington County, Virginia",B19013_001,48495,3589
51193,"Westmoreland County, Virginia",B19013_001,53853,3698
51195,"Wise County, Virginia",B19013_001,38888,2697
51197,"Wythe County, Virginia",B19013_001,49364,2653
51199,"York County, Virginia",B19013_001,92069,3645
51510,"Alexandria city, Virginia",B19013_001,100939,2888
51520,"Bristol city, Virginia",B19013_001,37500,3053
51530,"Buena Vista city, Virginia",B19013_001,32455,10103
51540,"Charlottesville city, Virginia",B19013_001,59471,4106
51550,"Chesapeake city, Virginia",B19013_001,78640,2645
51570,"Colonial Heights city, Virginia",B19013_001,54550,4946
51580,"Covington city, Virginia",B19013_001,40655,3634
51590,"Danville city, Virginia",B19013_001,37203,2086
51595,"Emporia city, Virginia",B19013_001,27063,5323
51600,"Fairfax city, Virginia",B19013_001,116979,7777
51610,"Falls Church city, Virginia",B19013_001,127610,16144
51620,"Franklin city, Virginia",B19013_001,40417,8465
51630,"Fredericksburg city, Virginia",B19013_001,65641,5784
51640,"Galax city, Virginia",B19013_001,33575,2284
51650,"Hampton city, Virginia",B19013_001,56287,1252
51660,"Harrisonburg city, Virginia",B19013_001,46679,2567
51670,"Hopewell city, Virginia",B19013_001,39030,4278
51678,"Lexington city, Virginia",B19013_001,42632,9155
51680,"Lynchburg city, Virginia",B19013_001,46409,2881
51683,"Manassas city, Virginia",B19013_001,81493,3858
51685,"Manassas Park city, Virginia",B19013_001,88046,8779
51690,"Martinsville city, Virginia",B19013_001,34371,4099
51700,"Newport News city, Virginia",B19013_001,53215,1607
51710,"Norfolk city, Virginia",B19013_001,51590,1086
51720,"Norton city, Virginia",B19013_001,29000,7753
51730,"Petersburg city, Virginia",B19013_001,38679,2160
51735,"Poquoson city, Virginia",B19013_001,97118,4408
51740,"Portsmouth city, Virginia",B19013_001,52175,1675
51750,"Radford city, Virginia",B19013_001,36297,4415
51760,"Richmond city, Virginia",B19013_001,47250,1316
51770,"Roanoke city, Virginia",B19013_001,44230,1434
51775,"Salem city, Virginia",B19013_001,57165,3209
51790,"Staunton city, Virginia",B19013_001,52611,2847
51800,"Suffolk city, Virginia",B19013_001,74884,2756
51810,"Virginia Beach city, Virginia",B19013_001,76610,1188
51820,"Waynesboro city, Virginia",B19013_001,45011,6218
51830,"Williamsburg city, Virginia",B19013_001,57463,5298
51840,"Winchester city, Virginia",B19013_001,58818,4511
53001,"Adams County, Washington",B19013_001,48294,5600
53003,"Asotin County, Washington",B19013_001,53715,3061
53005,"Benton County, Washington",B19013_001,69023,1606
53007,"Chelan County, Washington",B19013_001,58795,2004
53009,"Clallam County, Washington",B19013_001,52192,1968
53011,"Clark County, Washington",B19013_001,75253,1323
53013,"Columbia County, Washington",B19013_001,53423,7872
53015,"Cowlitz County, Washington",B19013_001,54506,1908
53017,"Douglas County, Washington",B19013_001,62951,3397
53019,"Ferry County, Washington",B19013_001,41939,4193
53021,"Franklin County, Washington",B19013_001,63584,2180
53023,"Garfield County, Washington",B19013_001,55900,9592
53025,"Grant County, Washington",B19013_001,55556,2420
53027,"Grays Harbor County, Washington",B19013_001,51240,2489
53029,"Island County, Washington",B19013_001,68604,1923
53031,"Jefferson County, Washington",B19013_001,55127,3855
53033,"King County, Washington",B19013_001,94974,726
53035,"Kitsap County, Washington",B19013_001,75411,1403
53037,"Kittitas County, Washington",B19013_001,56004,2556
53039,"Klickitat County, Washington",B19013_001,55773,4895
53041,"Lewis County, Washington",B19013_001,53484,1685
53043,"Lincoln County, Washington",B19013_001,54631,4499
53045,"Mason County, Washington",B19013_001,57634,2177
53047,"Okanogan County, Washington",B19013_001,47240,2101
53049,"Pacific County, Washington",B19013_001,46733,3023
53051,"Pend Oreille County, Washington",B19013_001,50591,3080
53053,"Pierce County, Washington",B19013_001,72113,833
53055,"San Juan County, Washington",B19013_001,63622,1905
53057,"Skagit County, Washington",B19013_001,67028,1786
53059,"Skamania County, Washington",B19013_001,65181,4118
53061,"Snohomish County, Washington",B19013_001,86691,820
53063,"Spokane County, Washington",B19013_001,56904,952
53065,"Stevens County, Washington",B19013_001,51775,1729
53067,"Thurston County, Washington",B19013_001,72003,1398
53069,"Wahkiakum County, Washington",B19013_001,53227,7419
53071,"Walla Walla County, Washington",B19013_001,57858,3778
53073,"Whatcom County, Washington",B19013_001,62984,1391
53075,"Whitman County, Washington",B19013_001,42745,2318
53077,"Yakima County, Washington",B19013_001,51637,1030
54001,"Barbour County, West Virginia",B19013_001,38459,4015
54003,"Berkeley County, West Virginia",B19013_001,62515,1954
54005,"Boone County, West Virginia",B19013_001,40739,2817
54007,"Braxton County, West Virginia",B19013_001,41466,4728
54009,"Brooke County, West Virginia",B19013_001,51496,4518
54011,"Cabell County, West Virginia",B19013_001,40028,1580
54013,"Calhoun County, West Virginia",B19013_001,38382,5756
54015,"Clay County, West Virginia",B19013_001,35024,4796
54017,"Doddridge County, West Virginia",B19013_001,45545,5363
54019,"Fayette County, West Virginia",B19013_001,41394,2420
54021,"Gilmer County, West Virginia",B19013_001,42636,4710
54023,"Grant County, West Virginia",B19013_001,42216,4645
54025,"Greenbrier County, West Virginia",B19013_001,40200,3180
54027,"Hampshire County, West Virginia",B19013_001,47857,3856
54029,"Hancock County, West Virginia",B19013_001,45763,2003
54031,"Hardy County, West Virginia",B19013_001,47438,5942
54033,"Harrison County, West Virginia",B19013_001,53022,1879
54035,"Jackson County, West Virginia",B19013_001,47837,4500
54037,"Jefferson County, West Virginia",B19013_001,80430,3750
54039,"Kanawha County, West Virginia",B19013_001,46639,1984
54041,"Lewis County, West Virginia",B19013_001,39908,3220
54043,"Lincoln County, West Virginia",B19013_001,42345,6842
54045,"Logan County, West Virginia",B19013_001,36168,3309
54047,"McDowell County, West Virginia",B19013_001,27682,1897
54049,"Marion County, West Virginia",B19013_001,50305,1689
54051,"Marshall County, West Virginia",B19013_001,48557,3600
54053,"Mason County, West Virginia",B19013_001,46078,5382
54055,"Mercer County, West Virginia",B19013_001,40784,1908
54057,"Mineral County, West Virginia",B19013_001,49936,3501
54059,"Mingo County, West Virginia",B19013_001,32764,4039
54061,"Monongalia County, West Virginia",B19013_001,52455,1803
54063,"Monroe County, West Virginia",B19013_001,38540,5847
54065,"Morgan County, West Virginia",B19013_001,51745,5772
54067,"Nicholas County, West Virginia",B19013_001,40086,1793
54069,"Ohio County, West Virginia",B19013_001,50584,2165
54071,"Pendleton County, West Virginia",B19013_001,42312,2815
54073,"Pleasants County, West Virginia",B19013_001,56838,11594
54075,"Pocahontas County, West Virginia",B19013_001,41882,4345
54077,"Preston County, West Virginia",B19013_001,51888,3735
54079,"Putnam County, West Virginia",B19013_001,60097,5229
54081,"Raleigh County, West Virginia",B19013_001,43748,2224
54083,"Randolph County, West Virginia",B19013_001,43320,3147
54085,"Ritchie County, West Virginia",B19013_001,43577,3564
54087,"Roane County, West Virginia",B19013_001,37373,3397
54089,"Summers County, West Virginia",B19013_001,38187,2267
54091,"Taylor County, West Virginia",B19013_001,48578,4028
54093,"Tucker County, West Virginia",B19013_001,49118,2393
54095,"Tyler County, West Virginia",B19013_001,43087,5371
54097,"Upshur County, West Virginia",B19013_001,40322,3078
54099,"Wayne County, West Virginia",B19013_001,37988,2884
54101,"Webster County, West Virginia",B19013_001,34927,5179
54103,"Wetzel County, West Virginia",B19013_001,43107,2433
54105,"Wirt County, West Virginia",B19013_001,46048,7760
54107,"Wood County, West Virginia",B19013_001,47321,1568
54109,"Wyoming County, West Virginia",B19013_001,42332,3567
55001,"Adams County, Wisconsin",B19013_001,46369,1834
55003,"Ashland County, Wisconsin",B19013_001,42510,2858
55005,"Barron County, Wisconsin",B19013_001,52703,2104
55007,"Bayfield County, Wisconsin",B19013_001,56096,1877
55009,"Brown County, Wisconsin",B19013_001,62340,1112
55011,"Buffalo County, Wisconsin",B19013_001,57829,1873
55013,"Burnett County, Wisconsin",B19013_001,52672,1388
55015,"Calumet County, Wisconsin",B19013_001,75814,2425
55017,"Chippewa County, Wisconsin",B19013_001,59742,1759
55019,"Clark County, Wisconsin",B19013_001,54012,1223
55021,"Columbia County, Wisconsin",B19013_001,68005,2143
55023,"Crawford County, Wisconsin",B19013_001,50595,2414
55025,"Dane County, Wisconsin",B19013_001,73893,1040
